,story,sent_index,token_index,token,bio,lemma,pos,MatchesNeg,hasPrefix,hasPrefix&Antonym,hasSuffix,hasSuffix&Antonym
7953,wisteria02,134,47,being,O,being,VBG,False,False,False,False,False
7954,wisteria02,134,48,a,O,a,DT,False,False,False,False,False
7955,wisteria02,134,49,huge,O,huge,JJ,False,False,False,False,False
7956,wisteria02,134,50,and,O,and,CC,False,False,False,False,False
7957,wisteria02,134,51,hideous,O,hideous,JJ,False,False,False,False,False
7958,wisteria02,134,52,mulatto,O,mulatto,NNS,False,False,False,False,False
7959,wisteria02,134,53,",",O,",",",",False,False,False,False,False
7960,wisteria02,134,54,with,O,with,IN,False,False,False,False,False
7961,wisteria02,134,55,yellowish,O,yellowish,JJ,False,False,False,False,False
7962,wisteria02,134,56,features,O,feature,NNS,False,False,False,False,False
7963,wisteria02,134,57,of,O,of,IN,False,False,False,False,False
7964,wisteria02,134,58,a,O,a,DT,False,False,False,False,False
7965,wisteria02,134,59,pronounced,O,pronounced,JJ,False,False,False,False,False
7966,wisteria02,134,60,negroid,O,negroid,JJ,False,False,False,False,False
7967,wisteria02,134,61,type,O,type,NN,False,False,False,False,False
7968,wisteria02,134,62,.,O,.,.,False,False,False,False,False
7969,wisteria02,135,0,This,O,This,DT,False,False,False,False,False
7970,wisteria02,135,1,man,O,man,NN,False,False,False,False,False
7971,wisteria02,135,2,has,O,ha,VBZ,False,False,False,False,False
7972,wisteria02,135,3,been,O,been,VBN,False,False,False,False,False
7973,wisteria02,135,4,seen,O,seen,VBN,False,False,False,False,False
7974,wisteria02,135,5,since,O,since,IN,False,False,False,False,False
7975,wisteria02,135,6,the,O,the,DT,False,False,False,False,False
7976,wisteria02,135,7,crime,O,crime,NN,False,False,False,False,False
7977,wisteria02,135,8,",",O,",",",",False,False,False,False,False
7978,wisteria02,135,9,for,O,for,IN,False,False,False,False,False
7979,wisteria02,135,10,he,O,he,PRP,False,False,False,False,False
7980,wisteria02,135,11,was,O,wa,VBD,False,False,False,False,False
7981,wisteria02,135,12,detected,O,detected,VBN,False,False,False,False,False
7982,wisteria02,135,13,and,O,and,CC,False,False,False,False,False
7983,wisteria02,135,14,pursued,O,pursued,VBN,False,False,False,False,False
7984,wisteria02,135,15,by,O,by,IN,False,False,False,False,False
7985,wisteria02,135,16,Constable,O,Constable,JJ,False,False,False,False,False
7986,wisteria02,135,17,Walters,O,Walters,NNS,False,False,False,False,False
7987,wisteria02,135,18,on,O,on,IN,False,False,False,False,False
7988,wisteria02,135,19,the,O,the,DT,False,False,False,False,False
7989,wisteria02,135,20,same,O,same,JJ,False,False,False,False,False
7990,wisteria02,135,21,evening,O,evening,NN,False,False,False,False,False
7991,wisteria02,135,22,",",O,",",",",False,False,False,False,False
7992,wisteria02,135,23,when,O,when,WRB,False,False,False,False,False
7993,wisteria02,135,24,he,O,he,PRP,False,False,False,False,False
7994,wisteria02,135,25,had,O,had,VBD,False,False,False,False,False
7995,wisteria02,135,26,the,O,the,DT,False,False,False,False,False
7996,wisteria02,135,27,audacity,O,audacity,NN,False,False,False,False,False
7997,wisteria02,135,28,to,O,to,TO,False,False,False,False,False
7998,wisteria02,135,29,revisit,O,revisit,VB,False,False,False,False,False
7999,wisteria02,135,30,Wisteria,O,Wisteria,NNP,False,False,False,False,False
8000,wisteria02,135,31,Lodge,O,Lodge,NNP,False,False,False,False,False
8001,wisteria02,135,32,.,O,.,.,False,False,False,False,False
8002,wisteria02,136,0,Inspector,O,Inspector,NNP,False,False,False,False,False
8003,wisteria02,136,1,Baynes,O,Baynes,NNPS,False,False,False,False,False
8004,wisteria02,136,2,",",O,",",",",False,False,False,False,False
8005,wisteria02,136,3,considering,O,considering,VBG,False,False,False,False,False
8006,wisteria02,136,4,that,O,that,IN,False,False,False,False,False
8007,wisteria02,136,5,such,O,such,PDT,False,False,False,False,False
8008,wisteria02,136,6,a,O,a,DT,False,False,False,False,False
8009,wisteria02,136,7,visit,O,visit,NN,False,False,False,False,False
8010,wisteria02,136,8,must,O,must,MD,False,False,False,False,False
8011,wisteria02,136,9,have,O,have,VB,False,False,False,False,False
8012,wisteria02,136,10,some,O,some,DT,False,False,False,False,False
8013,wisteria02,136,11,purpose,O,purpose,NN,False,False,False,False,False
8014,wisteria02,136,12,in,O,in,IN,False,False,False,False,False
8015,wisteria02,136,13,view,O,view,NN,False,False,False,False,False
8016,wisteria02,136,14,and,O,and,CC,False,False,False,False,False
8017,wisteria02,136,15,was,O,wa,VBD,False,False,False,False,False
8018,wisteria02,136,16,likely,O,likely,RB,False,False,False,False,False
8019,wisteria02,136,17,",",O,",",",",False,False,False,False,False
8020,wisteria02,136,18,therefore,O,therefore,RB,False,False,False,False,False
8021,wisteria02,136,19,",",O,",",",",False,False,False,False,False
8022,wisteria02,136,20,to,O,to,TO,False,False,False,False,False
8023,wisteria02,136,21,be,O,be,VB,False,False,False,False,False
8024,wisteria02,136,22,repeated,O,repeated,VBN,False,False,False,False,False
8025,wisteria02,136,23,",",O,",",",",False,False,False,False,False
8026,wisteria02,136,24,abandoned,O,abandoned,VBD,False,False,False,False,False
8027,wisteria02,136,25,the,O,the,DT,False,False,False,False,False
8028,wisteria02,136,26,house,O,house,NN,False,False,False,False,False
8029,wisteria02,136,27,but,O,but,CC,False,False,False,False,False
8030,wisteria02,136,28,left,O,left,VBD,False,False,False,False,False
8031,wisteria02,136,29,an,O,an,DT,False,False,False,False,False
8032,wisteria02,136,30,ambuscade,O,ambuscade,NN,False,False,False,False,False
8033,wisteria02,136,31,in,O,in,IN,False,False,False,False,False
8034,wisteria02,136,32,the,O,the,DT,False,False,False,False,False
8035,wisteria02,136,33,shrubbery,O,shrubbery,NN,False,False,False,False,False
8036,wisteria02,136,34,.,O,.,.,False,False,False,False,False
8037,wisteria02,137,0,The,O,The,DT,False,False,False,False,False
8038,wisteria02,137,1,man,O,man,NN,False,False,False,False,False
8039,wisteria02,137,2,walked,O,walked,VBD,False,False,False,False,False
8040,wisteria02,137,3,into,O,into,IN,False,False,False,False,False
8041,wisteria02,137,4,the,O,the,DT,False,False,False,False,False
8042,wisteria02,137,5,trap,O,trap,NN,False,False,False,False,False
8043,wisteria02,137,6,and,O,and,CC,False,False,False,False,False
8044,wisteria02,137,7,was,O,wa,VBD,False,False,False,False,False
8045,wisteria02,137,8,captured,O,captured,VBN,False,False,False,False,False
8046,wisteria02,137,9,last,O,last,JJ,False,False,False,False,False
8047,wisteria02,137,10,night,O,night,NN,False,False,False,False,False
8048,wisteria02,137,11,after,O,after,IN,False,False,False,False,False
8049,wisteria02,137,12,a,O,a,DT,False,False,False,False,False
8050,wisteria02,137,13,struggle,O,struggle,NN,False,False,False,False,False
8051,wisteria02,137,14,in,O,in,IN,False,False,False,False,False
8052,wisteria02,137,15,which,O,which,WDT,False,False,False,False,False
8053,wisteria02,137,16,Constable,O,Constable,NNP,False,False,False,False,False
8054,wisteria02,137,17,Downing,O,Downing,NNP,False,False,False,False,False
8055,wisteria02,137,18,was,O,wa,VBD,False,False,False,False,False
8056,wisteria02,137,19,badly,O,badly,RB,False,False,False,False,False
8057,wisteria02,137,20,bitten,O,bitten,VBN,False,False,False,False,False
8058,wisteria02,137,21,by,O,by,IN,False,False,False,False,False
8059,wisteria02,137,22,the,O,the,DT,False,False,False,False,False
8060,wisteria02,137,23,savage,O,savage,NN,False,False,False,False,False
8061,wisteria02,137,24,.,O,.,.,False,False,False,False,False
8062,wisteria02,138,0,We,O,We,PRP,False,False,False,False,False
8063,wisteria02,138,1,understand,O,understand,VBP,False,False,False,False,False
8064,wisteria02,138,2,that,O,that,IN,False,False,False,False,False
8065,wisteria02,138,3,when,O,when,WRB,False,False,False,False,False
8066,wisteria02,138,4,the,O,the,DT,False,False,False,False,False
8067,wisteria02,138,5,prisoner,O,prisoner,NN,False,False,False,False,False
8068,wisteria02,138,6,is,O,is,VBZ,False,False,False,False,False
8069,wisteria02,138,7,brought,O,brought,VBN,False,False,False,False,False
8070,wisteria02,138,8,before,O,before,IN,False,False,False,False,False
8071,wisteria02,138,9,the,O,the,DT,False,False,False,False,False
8072,wisteria02,138,10,magistrates,O,magistrate,NNS,False,False,False,False,False
8073,wisteria02,138,11,a,O,a,DT,False,False,False,False,False
8074,wisteria02,138,12,remand,O,remand,NN,False,False,False,False,False
8075,wisteria02,138,13,will,O,will,MD,False,False,False,False,False
8076,wisteria02,138,14,be,O,be,VB,False,False,False,False,False
8077,wisteria02,138,15,applied,O,applied,VBN,False,False,False,False,False
8078,wisteria02,138,16,for,O,for,IN,False,False,False,False,False
8079,wisteria02,138,17,by,O,by,IN,False,False,False,False,False
8080,wisteria02,138,18,the,O,the,DT,False,False,False,False,False
8081,wisteria02,138,19,police,O,police,NN,False,False,False,False,False
8082,wisteria02,138,20,",",O,",",",",False,False,False,False,False
8083,wisteria02,138,21,and,O,and,CC,False,False,False,False,False
8084,wisteria02,138,22,that,O,that,IN,False,False,False,False,False
8085,wisteria02,138,23,great,O,great,JJ,False,False,False,False,False
8086,wisteria02,138,24,developments,O,development,NNS,False,False,False,False,False
8087,wisteria02,138,25,are,O,are,VBP,False,False,False,False,False
8088,wisteria02,138,26,hoped,O,hoped,VBN,False,False,False,False,False
8089,wisteria02,138,27,from,O,from,IN,False,False,False,False,False
8090,wisteria02,138,28,his,O,his,PRP$,False,False,False,False,False
8091,wisteria02,138,29,capture,O,capture,NN,False,False,False,False,False
8092,wisteria02,138,30,.,O,.,.,False,False,False,False,False
8093,wisteria02,138,31,'',O,'','',False,False,False,False,False
8094,wisteria02,139,0,``,O,``,``,False,False,False,False,False
8095,wisteria02,139,1,Really,O,Really,NNP,False,False,False,False,False
8096,wisteria02,139,2,we,O,we,PRP,False,False,False,False,False
8097,wisteria02,139,3,must,O,must,MD,False,False,False,False,False
8098,wisteria02,139,4,see,O,see,VB,False,False,False,False,False
8099,wisteria02,139,5,Baynes,O,Baynes,NNS,False,False,False,False,False
8100,wisteria02,139,6,at,O,at,IN,False,False,False,False,False
8101,wisteria02,139,7,once,O,once,RB,False,False,False,False,False
8102,wisteria02,139,8,",",O,",",",",False,False,False,False,False
8103,wisteria02,139,9,'',O,'','',False,False,False,False,False
8104,wisteria02,139,10,cried,O,cried,VBD,False,False,False,False,False
8105,wisteria02,139,11,Holmes,O,Holmes,NNP,False,False,False,False,False
8106,wisteria02,139,12,",",O,",",",",False,False,False,False,False
8107,wisteria02,139,13,picking,O,picking,VBG,False,False,False,False,False
8108,wisteria02,139,14,up,O,up,RP,False,False,False,False,False
8109,wisteria02,139,15,his,O,his,PRP$,False,False,False,False,False
8110,wisteria02,139,16,hat,O,hat,NN,False,False,False,False,False
8111,wisteria02,139,17,.,O,.,.,False,False,False,False,False
8112,wisteria02,140,0,``,O,``,``,False,False,False,False,False
8113,wisteria02,140,1,We,O,We,PRP,False,False,False,False,False
8114,wisteria02,140,2,will,O,will,MD,False,False,False,False,False
8115,wisteria02,140,3,just,O,just,RB,False,False,False,False,False
8116,wisteria02,140,4,catch,O,catch,VB,False,False,False,False,False
8117,wisteria02,140,5,him,O,him,PRP,False,False,False,False,False
8118,wisteria02,140,6,before,O,before,IN,False,False,False,False,False
8119,wisteria02,140,7,he,O,he,PRP,False,False,False,False,False
8120,wisteria02,140,8,starts,O,start,VBZ,False,False,False,False,False
8121,wisteria02,140,9,.,O,.,.,False,False,False,False,False
8122,wisteria02,140,10,'',O,'','',False,False,False,False,False
8123,wisteria02,141,0,We,O,We,PRP,False,False,False,False,False
8124,wisteria02,141,1,hurried,O,hurried,VBD,False,False,False,False,False
8125,wisteria02,141,2,down,O,down,RP,False,False,False,False,False
8126,wisteria02,141,3,the,O,the,DT,False,False,False,False,False
8127,wisteria02,141,4,village,O,village,NN,False,False,False,False,False
8128,wisteria02,141,5,street,O,street,NN,False,False,False,False,False
8129,wisteria02,141,6,and,O,and,CC,False,False,False,False,False
8130,wisteria02,141,7,found,O,found,VBN,False,False,False,False,False
8131,wisteria02,141,8,",",O,",",",",False,False,False,False,False
8132,wisteria02,141,9,as,O,a,IN,False,False,False,False,False
8133,wisteria02,141,10,we,O,we,PRP,False,False,False,False,False
8134,wisteria02,141,11,had,O,had,VBD,False,False,False,False,False
8135,wisteria02,141,12,expected,O,expected,VBN,False,False,False,False,False
8136,wisteria02,141,13,",",O,",",",",False,False,False,False,False
8137,wisteria02,141,14,that,O,that,IN,False,False,False,False,False
8138,wisteria02,141,15,the,O,the,DT,False,False,False,False,False
8139,wisteria02,141,16,inspector,O,inspector,NN,False,False,False,False,False
8140,wisteria02,141,17,was,O,wa,VBD,False,False,False,False,False
8141,wisteria02,141,18,just,O,just,RB,False,False,False,False,False
8142,wisteria02,141,19,leaving,O,leaving,VBG,False,False,False,False,False
8143,wisteria02,141,20,his,O,his,PRP$,False,False,False,False,False
8144,wisteria02,141,21,lodgings,O,lodging,NNS,False,False,False,False,False
8145,wisteria02,141,22,.,O,.,.,False,False,False,False,False
8146,wisteria02,142,0,``,O,``,``,False,False,False,False,False
8147,wisteria02,142,1,You,O,You,PRP,False,False,False,False,False
8148,wisteria02,142,2,'ve,O,'ve,VBP,False,False,False,False,False
8149,wisteria02,142,3,seen,O,seen,VBN,False,False,False,False,False
8150,wisteria02,142,4,the,O,the,DT,False,False,False,False,False
8151,wisteria02,142,5,paper,O,paper,NN,False,False,False,False,False
8152,wisteria02,142,6,",",O,",",",",False,False,False,False,False
8153,wisteria02,142,7,Mr.,O,Mr.,NNP,False,False,False,False,False
8154,wisteria02,142,8,Holmes,O,Holmes,NNP,False,False,False,False,False
8155,wisteria02,142,9,?,O,?,.,False,False,False,False,False
8156,wisteria02,142,10,'',O,'','',False,False,False,False,False
8157,wisteria02,142,11,he,O,he,PRP,False,False,False,False,False
8158,wisteria02,142,12,asked,O,asked,VBD,False,False,False,False,False
8159,wisteria02,142,13,",",O,",",",",False,False,False,False,False
8160,wisteria02,142,14,holding,O,holding,VBG,False,False,False,False,False
8161,wisteria02,142,15,one,O,one,CD,False,False,False,False,False
8162,wisteria02,142,16,out,O,out,NN,False,False,False,False,False
8163,wisteria02,142,17,to,O,to,TO,False,False,False,False,False
8164,wisteria02,142,18,us,O,u,PRP,False,False,False,False,False
8165,wisteria02,142,19,.,O,.,.,False,False,False,False,False
8166,wisteria02,143,0,``,O,``,``,False,False,False,False,False
8167,wisteria02,143,1,Yes,O,Yes,UH,False,False,False,False,False
8168,wisteria02,143,2,",",O,",",",",False,False,False,False,False
8169,wisteria02,143,3,Baynes,O,Baynes,NNP,False,False,False,False,False
8170,wisteria02,143,4,",",O,",",",",False,False,False,False,False
8171,wisteria02,143,5,I,O,I,PRP,False,False,False,False,False
8172,wisteria02,143,6,'ve,O,'ve,VBP,False,False,False,False,False
8173,wisteria02,143,7,seen,O,seen,VBN,False,False,False,False,False
8174,wisteria02,143,8,it,O,it,PRP,False,False,False,False,False
8175,wisteria02,143,9,.,O,.,.,False,False,False,False,False
8176,wisteria02,144,0,Pray,O,Pray,NNP,False,False,False,False,False
8177,wisteria02,144,1,do,O,do,VBP,False,False,False,False,False
8178,wisteria02,144,2,n't,B-NEG,n't,RB,True,False,False,False,False
8179,wisteria02,144,3,think,O,think,VB,False,False,False,False,False
8180,wisteria02,144,4,it,O,it,PRP,False,False,False,False,False
8181,wisteria02,144,5,a,O,a,DT,False,False,False,False,False
8182,wisteria02,144,6,liberty,O,liberty,NN,False,False,False,False,False
8183,wisteria02,144,7,if,O,if,IN,False,False,False,False,False
8184,wisteria02,144,8,I,O,I,PRP,False,False,False,False,False
8185,wisteria02,144,9,give,O,give,VBP,False,False,False,False,False
8186,wisteria02,144,10,you,O,you,PRP,False,False,False,False,False
8187,wisteria02,144,11,a,O,a,DT,False,False,False,False,False
8188,wisteria02,144,12,word,O,word,NN,False,False,False,False,False
8189,wisteria02,144,13,of,O,of,IN,False,False,False,False,False
8190,wisteria02,144,14,friendly,O,friendly,JJ,False,False,False,False,False
8191,wisteria02,144,15,warning,O,warning,NN,False,False,False,False,False
8192,wisteria02,144,16,.,O,.,.,False,False,False,False,False
8193,wisteria02,144,17,'',O,'','',False,False,False,False,False
8194,wisteria02,145,0,``,O,``,``,False,False,False,False,False
8195,wisteria02,145,1,Of,O,Of,IN,False,False,False,False,False
8196,wisteria02,145,2,warning,O,warning,NN,False,False,False,False,False
8197,wisteria02,145,3,",",O,",",",",False,False,False,False,False
8198,wisteria02,145,4,Mr.,O,Mr.,NNP,False,False,False,False,False
8199,wisteria02,145,5,Holmes,O,Holmes,NNP,False,False,False,False,False
8200,wisteria02,145,6,?,O,?,.,False,False,False,False,False
8201,wisteria02,145,7,'',O,'','',False,False,False,False,False
8202,wisteria02,146,0,``,O,``,``,False,False,False,False,False
8203,wisteria02,146,1,I,O,I,PRP,False,False,False,False,False
8204,wisteria02,146,2,have,O,have,VBP,False,False,False,False,False
8205,wisteria02,146,3,looked,O,looked,VBN,False,False,False,False,False
8206,wisteria02,146,4,into,O,into,IN,False,False,False,False,False
8207,wisteria02,146,5,this,O,this,DT,False,False,False,False,False
8208,wisteria02,146,6,case,O,case,NN,False,False,False,False,False
8209,wisteria02,146,7,with,O,with,IN,False,False,False,False,False
8210,wisteria02,146,8,some,O,some,DT,False,False,False,False,False
8211,wisteria02,146,9,care,O,care,NN,False,False,False,False,False
8212,wisteria02,146,10,",",O,",",",",False,False,False,False,False
8213,wisteria02,146,11,and,O,and,CC,False,False,False,False,False
8214,wisteria02,146,12,I,O,I,PRP,False,False,False,False,False
8215,wisteria02,146,13,am,O,am,VBP,False,False,False,False,False
8216,wisteria02,146,14,not,B-NEG,not,RB,True,False,False,False,False
8217,wisteria02,146,15,convinced,O,convinced,VBN,False,False,False,False,False
8218,wisteria02,146,16,that,O,that,IN,False,False,False,False,False
8219,wisteria02,146,17,you,O,you,PRP,False,False,False,False,False
8220,wisteria02,146,18,are,O,are,VBP,False,False,False,False,False
8221,wisteria02,146,19,on,O,on,IN,False,False,False,False,False
8222,wisteria02,146,20,the,O,the,DT,False,False,False,False,False
8223,wisteria02,146,21,right,O,right,JJ,False,False,False,False,False
8224,wisteria02,146,22,lines,O,line,NNS,False,False,False,False,False
8225,wisteria02,146,23,.,O,.,.,False,False,False,False,False
8226,wisteria02,147,0,I,O,I,PRP,False,False,False,False,False
8227,wisteria02,147,1,do,O,do,VBP,False,False,False,False,False
8228,wisteria02,147,2,n't,B-NEG,n't,RB,True,False,False,False,False
8229,wisteria02,147,3,want,O,want,VB,False,False,False,False,False
8230,wisteria02,147,4,you,O,you,PRP,False,False,False,False,False
8231,wisteria02,147,5,to,O,to,TO,False,False,False,False,False
8232,wisteria02,147,6,commit,O,commit,VB,False,False,False,False,False
8233,wisteria02,147,7,yourself,O,yourself,PRP,False,False,False,False,False
8234,wisteria02,147,8,too,O,too,RB,False,False,False,False,False
8235,wisteria02,147,9,far,O,far,RB,False,False,False,False,False
8236,wisteria02,147,10,unless,O,unless,IN,False,False,False,False,False
8237,wisteria02,147,11,you,O,you,PRP,False,False,False,False,False
8238,wisteria02,147,12,are,O,are,VBP,False,False,False,False,False
8239,wisteria02,147,13,sure,O,sure,JJ,False,False,False,False,False
8240,wisteria02,147,14,.,O,.,.,False,False,False,False,False
8241,wisteria02,147,15,'',O,'','',False,False,False,False,False
8242,wisteria02,148,0,``,O,``,``,False,False,False,False,False
8243,wisteria02,148,1,You,O,You,PRP,False,False,False,False,False
8244,wisteria02,148,2,'re,O,'re,VBP,False,False,False,False,False
8245,wisteria02,148,3,very,O,very,RB,False,False,False,False,False
8246,wisteria02,148,4,kind,O,kind,NN,False,False,False,False,False
8247,wisteria02,148,5,",",O,",",",",False,False,False,False,False
8248,wisteria02,148,6,Mr.,O,Mr.,NNP,False,False,False,False,False
8249,wisteria02,148,7,Holmes,O,Holmes,NNP,False,False,False,False,False
8250,wisteria02,148,8,.,O,.,.,False,False,False,False,False
8251,wisteria02,148,9,'',O,'','',False,False,False,False,False
8252,wisteria02,149,0,``,O,``,``,False,False,False,False,False
8253,wisteria02,149,1,I,O,I,PRP,False,False,False,False,False
8254,wisteria02,149,2,assure,O,assure,VBP,False,False,False,False,False
8255,wisteria02,149,3,you,O,you,PRP,False,False,False,False,False
8256,wisteria02,149,4,I,O,I,PRP,False,False,False,False,False
8257,wisteria02,149,5,speak,O,speak,VBP,False,False,False,False,False
8258,wisteria02,149,6,for,O,for,IN,False,False,False,False,False
8259,wisteria02,149,7,your,O,your,PRP$,False,False,False,False,False
8260,wisteria02,149,8,good,O,good,JJ,False,False,False,False,False
8261,wisteria02,149,9,.,O,.,.,False,False,False,False,False
8262,wisteria02,149,10,'',O,'','',False,False,False,False,False
8263,wisteria02,150,0,It,O,It,PRP,False,False,False,False,False
8264,wisteria02,150,1,seemed,O,seemed,VBD,False,False,False,False,False
8265,wisteria02,150,2,to,O,to,TO,False,False,False,False,False
8266,wisteria02,150,3,me,O,me,PRP,False,False,False,False,False
8267,wisteria02,150,4,that,O,that,IN,False,False,False,False,False
8268,wisteria02,150,5,something,O,something,NN,False,False,False,False,False
8269,wisteria02,150,6,like,O,like,IN,False,False,False,False,False
8270,wisteria02,150,7,a,O,a,DT,False,False,False,False,False
8271,wisteria02,150,8,wink,O,wink,NN,False,False,False,False,False
8272,wisteria02,150,9,quivered,O,quivered,VBN,False,False,False,False,False
8273,wisteria02,150,10,for,O,for,IN,False,False,False,False,False
8274,wisteria02,150,11,an,O,an,DT,False,False,False,False,False
8275,wisteria02,150,12,instant,O,instant,NN,False,False,False,False,False
8276,wisteria02,150,13,over,O,over,IN,False,False,False,False,False
8277,wisteria02,150,14,one,O,one,CD,False,False,False,False,False
8278,wisteria02,150,15,of,O,of,IN,False,False,False,False,False
8279,wisteria02,150,16,Mr.,O,Mr.,NNP,False,False,False,False,False
8280,wisteria02,150,17,Baynes,O,Baynes,NNP,False,False,False,False,False
8281,wisteria02,150,18,'s,O,'s,POS,False,False,False,False,False
8282,wisteria02,150,19,tiny,O,tiny,JJ,False,False,False,False,False
8283,wisteria02,150,20,eyes,O,eye,NNS,False,False,False,False,False
8284,wisteria02,150,21,.,O,.,.,False,False,False,False,False
8285,wisteria02,151,0,``,O,``,``,False,False,False,False,False
8286,wisteria02,151,1,We,O,We,PRP,False,False,False,False,False
8287,wisteria02,151,2,agreed,O,agreed,VBD,False,True,False,False,False
8288,wisteria02,151,3,to,O,to,TO,False,False,False,False,False
8289,wisteria02,151,4,work,O,work,VB,False,False,False,False,False
8290,wisteria02,151,5,on,O,on,IN,False,False,False,False,False
8291,wisteria02,151,6,our,O,our,PRP$,False,False,False,False,False
8292,wisteria02,151,7,own,O,own,JJ,False,False,False,False,False
8293,wisteria02,151,8,lines,O,line,NNS,False,False,False,False,False
8294,wisteria02,151,9,",",O,",",",",False,False,False,False,False
8295,wisteria02,151,10,Mr.,O,Mr.,NNP,False,False,False,False,False
8296,wisteria02,151,11,Holmes,O,Holmes,NNP,False,False,False,False,False
8297,wisteria02,151,12,.,O,.,.,False,False,False,False,False
8298,wisteria02,152,0,That,O,That,DT,False,False,False,False,False
8299,wisteria02,152,1,'s,O,'s,VBZ,False,False,False,False,False
8300,wisteria02,152,2,what,O,what,WP,False,False,False,False,False
8301,wisteria02,152,3,I,O,I,PRP,False,False,False,False,False
8302,wisteria02,152,4,am,O,am,VBP,False,False,False,False,False
8303,wisteria02,152,5,doing,O,doing,VBG,False,False,False,False,False
8304,wisteria02,152,6,.,O,.,.,False,False,False,False,False
8305,wisteria02,152,7,'',O,'','',False,False,False,False,False
8306,wisteria02,153,0,``,O,``,``,False,False,False,False,False
8307,wisteria02,153,1,Oh,O,Oh,NNP,False,False,False,False,False
8308,wisteria02,153,2,",",O,",",",",False,False,False,False,False
8309,wisteria02,153,3,very,O,very,RB,False,False,False,False,False
8310,wisteria02,153,4,good,O,good,JJ,False,False,False,False,False
8311,wisteria02,153,5,",",O,",",",",False,False,False,False,False
8312,wisteria02,153,6,'',O,'','',False,False,False,False,False
8313,wisteria02,153,7,said,O,said,VBD,False,False,False,False,False
8314,wisteria02,153,8,Holmes,O,Holmes,NNP,False,False,False,False,False
8315,wisteria02,153,9,.,O,.,.,False,False,False,False,False
8316,wisteria02,154,0,``,O,``,``,False,False,False,False,False
8317,wisteria02,154,1,Do,O,Do,VBP,False,False,False,False,False
8318,wisteria02,154,2,n't,B-NEG,n't,RB,True,False,False,False,False
8319,wisteria02,154,3,blame,O,blame,VB,False,False,False,False,False
8320,wisteria02,154,4,me,O,me,PRP,False,False,False,False,False
8321,wisteria02,154,5,.,O,.,.,False,False,False,False,False
8322,wisteria02,154,6,'',O,'','',False,False,False,False,False
8323,wisteria02,155,0,``,O,``,``,False,False,False,False,False
8324,wisteria02,155,1,No,B-NEG,No,NNP,True,False,False,False,False
8325,wisteria02,155,2,",",O,",",",",False,False,False,False,False
8326,wisteria02,155,3,sir,O,sir,NN,False,False,False,False,False
8327,wisteria02,155,4,;,O,;,:,False,False,False,False,False
8328,wisteria02,155,5,I,O,I,PRP,False,False,False,False,False
8329,wisteria02,155,6,believe,O,believe,VBP,False,False,False,False,False
8330,wisteria02,155,7,you,O,you,PRP,False,False,False,False,False
8331,wisteria02,155,8,mean,O,mean,VBP,False,False,False,False,False
8332,wisteria02,155,9,well,O,well,RB,False,False,False,False,False
8333,wisteria02,155,10,by,O,by,IN,False,False,False,False,False
8334,wisteria02,155,11,me,O,me,PRP,False,False,False,False,False
8335,wisteria02,155,12,.,O,.,.,False,False,False,False,False
8336,wisteria02,156,0,But,O,But,CC,False,False,False,False,False
8337,wisteria02,156,1,we,O,we,PRP,False,False,False,False,False
8338,wisteria02,156,2,all,O,all,DT,False,False,False,False,False
8339,wisteria02,156,3,have,O,have,VBP,False,False,False,False,False
8340,wisteria02,156,4,our,O,our,PRP$,False,False,False,False,False
8341,wisteria02,156,5,own,O,own,JJ,False,False,False,False,False
8342,wisteria02,156,6,systems,O,system,NNS,False,False,False,False,False
8343,wisteria02,156,7,",",O,",",",",False,False,False,False,False
8344,wisteria02,156,8,Mr.,O,Mr.,NNP,False,False,False,False,False
8345,wisteria02,156,9,Holmes,O,Holmes,NNP,False,False,False,False,False
8346,wisteria02,156,10,.,O,.,.,False,False,False,False,False
8347,wisteria02,157,0,You,O,You,PRP,False,False,False,False,False
8348,wisteria02,157,1,have,O,have,VBP,False,False,False,False,False
8349,wisteria02,157,2,yours,O,yours,NNS,False,False,False,False,False
8350,wisteria02,157,3,",",O,",",",",False,False,False,False,False
8351,wisteria02,157,4,and,O,and,CC,False,False,False,False,False
8352,wisteria02,157,5,maybe,O,maybe,RB,False,False,False,False,False
8353,wisteria02,157,6,I,O,I,PRP,False,False,False,False,False
8354,wisteria02,157,7,have,O,have,VBP,False,False,False,False,False
8355,wisteria02,157,8,mine,O,mine,VBN,False,False,False,False,False
8356,wisteria02,157,9,.,O,.,.,False,False,False,False,False
8357,wisteria02,157,10,'',O,'','',False,False,False,False,False
8358,wisteria02,158,0,``,O,``,``,False,False,False,False,False
8359,wisteria02,158,1,Let,O,Let,VB,False,False,False,False,False
8360,wisteria02,158,2,us,O,u,PRP,False,False,False,False,False
8361,wisteria02,158,3,say,O,say,VB,False,False,False,False,False
8362,wisteria02,158,4,no,B-NEG,no,DT,True,False,False,False,False
8363,wisteria02,158,5,more,O,more,JJR,False,False,False,False,False
8364,wisteria02,158,6,about,O,about,IN,False,False,False,False,False
8365,wisteria02,158,7,it,O,it,PRP,False,False,False,False,False
8366,wisteria02,158,8,.,O,.,.,False,False,False,False,False
8367,wisteria02,158,9,'',O,'','',False,False,False,False,False
8368,wisteria02,159,0,``,O,``,``,False,False,False,False,False
8369,wisteria02,159,1,You,O,You,PRP,False,False,False,False,False
8370,wisteria02,159,2,'re,O,'re,VBP,False,False,False,False,False
